prefix	as_path	atomic_aggregate	aggregator	communities	timestamp	origin	collector	prepending	loops	ixps	gao_rexford	new_asns	path_poisoning	country	start_time	end_time	event_number	event_type	url	hijack_detected_as_path	hijack_detected_by_bgpmon_peers	hijack_detected_origin_name	hijack_detected_origin_number	hijack_expected_origin_name	hijack_expected_origin_number	hijack_expected_prefix	hijack_more_specific_prefix	leak_detected_by_bgpmon_peers	leak_example_as_path	leaked_prefix	leaked_to_name	leaked_to_number	leaker_as_name	leaker_as_number	leak_origin_as_name	leak_origin_as_number	outage_as_name	outage_as_number	outage_number_prefixes_affected	outage_percent_prefixes_affected	roa_validity	prefix_id	block_id	prefix_block_id	url_1	source
1.1.208.0/21	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610893250	23969	22742	0	0	0	0	0	0																												1	125	0	125	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.216.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610340943	23969	22742	0	0	0	0	0	0																												1	126	0	126	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.217.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610340943	23969	22742	0	0	0	0	0	0																												1	127	0	127	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.218.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610340561	23969	22742	0	0	0	0	0	0																												1	128	0	128	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.219.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610340943	23969	22742	0	0	0	0	0	0																												1	129	0	129	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.220.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610340943	23969	22742	0	0	0	0	0	0																												1	130	0	130	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.222.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610340943	23969	22742	0	0	0	0	0	0																												1	131	0	131	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.223.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610341008	23969	22742	0	0	0	0	0	0																												1	132	0	132	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.224.0/19	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	133	0	133	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.224.0/21	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610893250	23969	22742	0	0	0	0	0	0																												1	134	0	134	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.232.0/21	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610893250	23969	22742	0	0	0	0	0	0																												1	135	0	135	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.240.0/21	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610893250	23969	22742	0	0	0	0	0	0																												1	136	0	136	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.248.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610341008	23969	22742	0	0	0	0	0	0																												1	137	0	137	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.249.0/24	{22742,6939,4651,23969}				1611021988	23969	22742	0	0	0	0	0	0																												1	138	0	138	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.250.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610341008	23969	22742	0	0	0	0	0	0																												1	139	0	139	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.251.0/24	{22742,6939,4651,23969}				1611319361	23969	22742	0	0	0	0	0	0																												1	140	0	140	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.252.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610340783	23969	22742	0	0	0	0	0	0																												1	141	0	141	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.253.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610341008	23969	22742	0	0	0	0	0	0																												1	142	0	142	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.254.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610341008	23969	22742	0	0	0	0	0	0																												1	143	0	143	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.1.255.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610341008	23969	22742	0	0	0	0	0	0																												1	144	0	144	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.4.0/24	{22742,3257,58453,58453,9808,24409}			3257:4000 3257:8182 3257:50002 3257:50121 3257:51200 3257:51202 65000:701	1610340834	24409	22742	1	1	0	0	0	0																												1	145	0	145	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.128.0/17	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	146	0	146	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.128.0/18	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	147	0	147	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.128.0/20	{22742,6939,38040,23969}				1606700674	23969	22742	0	0	0	0	0	0																												1	148	0	148	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.144.0/20	{22742,6939,38040,23969}				1606700674	23969	22742	0	0	0	0	0	0																												1	149	0	149	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.160.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1611044512	23969	22742	0	0	0	0	0	0																												1	150	0	150	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.161.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	151	0	151	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.162.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	152	0	152	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.163.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	153	0	153	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.164.0/24	{22742,3257,1299,38040,23969}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1611328460	23969	22742	0	0	0	0	0	0																												1	154	0	154	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.165.0/24	{22742,3257,1299,38040,23969}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1611328460	23969	22742	0	0	0	0	0	0																												1	155	0	155	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.166.0/24	{22742,3257,1299,38040,23969}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1611328460	23969	22742	0	0	0	0	0	0																												1	156	0	156	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.167.0/24	{22742,6939,4651,23969}				1610989087	23969	22742	0	0	0	0	0	0																												1	157	0	157	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.168.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	158	0	158	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.170.0/24	{22742,6939,4651,23969}				1611113574	23969	22742	0	0	0	0	0	0																												1	159	0	159	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.171.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	160	0	160	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.172.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	161	0	161	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.173.0/24	{22742,6939,4651,23969}				1610989087	23969	22742	0	0	0	0	0	0																												1	162	0	162	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.174.0/24	{22742,6939,4651,23969}				1611113574	23969	22742	0	0	0	0	0	0																												1	163	0	163	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.175.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	164	0	164	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.176.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	165	0	165	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.177.0/24	{22742,3257,1299,38040,23969}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1611328460	23969	22742	0	0	0	0	0	0																												1	166	0	166	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.178.0/24	{22742,3257,1299,38040,23969}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1611328460	23969	22742	0	0	0	0	0	0																												1	167	0	167	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.179.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	168	0	168	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.180.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	169	0	169	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.181.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	170	0	170	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.182.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	171	0	171	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.183.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	172	0	172	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.184.0/24	{22742,6939,4651,23969}				1611113574	23969	22742	0	0	0	0	0	0																												1	173	0	173	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.185.0/24	{22742,3257,1299,38040,23969}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1611328460	23969	22742	0	0	0	0	0	0																												1	174	0	174	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.186.0/24	{22742,6939,4651,23969}				1610989087	23969	22742	0	0	0	0	0	0																												1	175	0	175	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.188.0/23	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	176	0	176	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.190.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	177	0	177	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.191.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1611044512	23969	22742	0	0	0	0	0	0																												1	178	0	178	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.192.0/18	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	179	0	179	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.192.0/20	{22742,6939,4651,23969}				1611021988	23969	22742	0	0	0	0	0	0																												1	180	0	180	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.208.0/20	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	181	0	181	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.224.0/21	{22742,3257,2914,38040,23969}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610893250	23969	22742	0	0	0	0	0	0																												1	182	0	182	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.232.0/22	{22742,6939,4651,23969}				1607071179	23969	22742	0	0	0	0	0	0																												1	183	0	183	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.236.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	184	0	184	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.237.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	185	0	185	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.238.0/24	{22742,6939,4651,23969}				1607071179	23969	22742	0	0	0	0	0	0																												1	186	0	186	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.239.0/24	{22742,6939,4651,23969}				1611113574	23969	22742	0	0	0	0	0	0																												1	187	0	187	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.240.0/21	{22742,6939,4651,23969}				1611021988	23969	22742	0	0	0	0	0	0																												1	188	0	188	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.248.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	189	0	189	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.249.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	190	0	190	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.250.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	191	0	191	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.251.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	192	0	192	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.253.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	193	0	193	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.254.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	194	0	194	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.2.255.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	195	0	195	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.128.0/17	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	196	0	196	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.128.0/18	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	197	0	197	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.128.0/19	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	198	0	198	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.128.0/21	{22742,6939,38040,23969}				1606700674	23969	22742	0	0	0	0	0	0																												1	199	0	199	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.136.0/22	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	200	0	200	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.140.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	201	0	201	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.141.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	202	0	202	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.142.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	203	0	203	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.143.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	204	0	204	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.144.0/21	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	205	0	205	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.152.0/22	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	206	0	206	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.156.0/24	{22742,6939,4651,23969}				1610989087	23969	22742	0	0	0	0	0	0																												1	207	0	207	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.157.0/24	{22742,6939,4651,23969}				1607071179	23969	22742	0	0	0	0	0	0																												1	208	0	208	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.158.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	209	0	209	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.160.0/20	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	210	0	210	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.176.0/20	{22742,6939,38040,23969}				1606700674	23969	22742	0	0	0	0	0	0																												1	211	0	211	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.192.0/18	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	212	0	212	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.192.0/19	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	213	0	213	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.4.196.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813767	23969	22742	0	0	0	0	0	0																												1	214	0	214	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
